Name,Transimission_Type,Engine_Size,Usage_Origin,Year,Price
Subaru Forester XT / SUNROOF,Automatic,2000.0,Foreign Used,2016,3479999.0
Toyota Premio,Automatic,1800.0,Kenyan Used,2005,859999.0
Mazda Axela,Automatic,1500.0,Foreign Used,2016,2549999.0
Mitsubishi Delica,Manual,1200.0,Kenyan Used,1979,399999.0
Volkswagen Tiguan,Automatic,1400.0,Foreign Used,2017,3749999.0
BMW X3,Automatic,2000.0,Foreign Used,2017,4599999.0
Audi Q5,Automatic,2000.0,Foreign Used,2017,4499999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2008,749999.0
Subaru Forester XT with ROOF CARGO KIT,Automatic,2000.0,Kenyan Used,2014,2379999.0
Subaru Legacy 2.0L,Automatic,2000.0,Kenyan Used,2007,729999.0
"BMW X5 XDrive35d ""F15"" / PANO SUNROOF",Automatic,3000.0,Kenyan Used,2013,4399999.0
Volkswagen Polo,Automatic,1200.0,Kenyan Used,2011,789999.0
Range Rover Evoque,Automatic,2200.0,Foreign Used,2017,5299999.0
Mercedes Benz C200,Automatic,2000.0,Kenyan Used,2015,3449999.0
Hyundai Sante Fe,Automatic,2200.0,Foreign Used,2017,3999999.0
Audi Q5,Automatic,2000.0,Foreign Used,2016,4299999.0
Volkswagen Tiguan,Automatic,1400.0,Kenyan Used,2014,2349999.0
Mercedes Benz C200,Automatic,2000.0,Foreign Used,2017,4699999.0
Range Rover Evoque SD4,Automatic,2200.0,Kenyan Used,2012,3599999.0
Volkswagen Golf GT,Automatic,1400.0,Kenyan Used,2010,799999.0
Mazda Bongo,Automatic,1500.0,Kenyan Used,2012,799999.0
Range Rover Vogue 3.0 TDV6 SE,Automatic,3000.0,Kenyan Used,2013,9699999.0
Toyota Royal Crown i-Four,Automatic,2500.0,Foreign Used,2016,2849999.0
Honda Stepwagon,Automatic,2000.0,Kenyan Used,2015,1699999.0
Volvo XC60,Automatic,2000.0,Foreign Used,2018,5449999.0
Volvo XC60,Automatic,2000.0,Foreign Used,2018,5249999.0
Mercedes Benz C200,Automatic,2000.0,Kenyan Used,2016,4199999.0
Mitsubishi  eK Wagon,Automatic,660.0,Foreign Used,2017,789999.0
Mitsubishi Outlander PHEV,Automatic,2000.0,Foreign Used,2016,3499999.0
Nissan Latio,Automatic,1200.0,Foreign Used,2015,1169999.0
BMW X1,Automatic,1500.0,Foreign Used,2016,3399999.0
Nissan Sylphy,Automatic,1800.0,Kenyan Used,2013,1079999.0
Smart Forfour,Automatic,900.0,Foreign Used,2017,2839999.0
Audi A6 2.8L FSI QUATTRO C7 S-LINE,Automatic,2800.0,Kenyan Used,2015,2999999.0
Toyota Premio 260,Automatic,1800.0,Kenyan Used,2014,1749999.0
Volkswagen Touareg 3.6L V6,Automatic,3600.0,Kenyan Used,2011,2499999.0
Volkswagen Citi Golf 1.4i,Automatic,1400.0,Kenyan Used,2002,399999.0
Mitsubishi Outlander PHEV,Automatic,2000.0,Kenyan Used,2015,2629999.0
Mercedes Benz ML350 / SUNROOF,Automatic,3500.0,Kenyan Used,2009,1699999.0
"Toyota LiteAce GL ""S402""",Automatic,1500.0,Kenyan Used,2016,999999.0
Toyota Fielder,Automatic,1500.0,Foreign Used,2018,1969999.0
BMW X1,Automatic,1500.0,Foreign Used,2017,3299999.0
Volvo V40 T5 AWD 'Cross-Country' Spec,Automatic,2000.0,Kenyan Used,2015,1849999.0
Honda Fit,Automatic,1300.0,Foreign Used,2016,1449999.0
Nissan Teana XL,Automatic,2500.0,Kenyan Used,2016,1599999.0
Volvo XC60 D4,Automatic,2000.0,Foreign Used,2016,2699999.0
Audi Q5 2.0T,Automatic,2000.0,Foreign Used,2016,4349999.0
Audi Q5 2.0T QUATTRO S-LINE,Automatic,2000.0,Foreign Used,2017,4549999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Kenyan Used,2016,5299999.0
"BMW 320i ""F30""",Automatic,2000.0,Kenyan Used,2013,1699999.0
Lexus RX450H,Automatic,3500.0,Kenyan Used,2008,1299999.0
Toyota Hilux D CAB,Automatic,2500.0,Kenyan Used,2016,4599999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Foreign Used,2016,5499999.0
Audi Q5,Automatic,2000.0,Kenyan Used,2014,2399999.0
Smart Fortwo,Automatic,900.0,Foreign Used,2017,2249999.0
Smart Fortwo,Automatic,900.0,Foreign Used,2017,2999999.0
Smart Fortwo,Automatic,900.0,Foreign Used,2016,2599999.0
Mitsubishi Outlander / 7 SEATS,Automatic,2400.0,Foreign Used,2018,3799999.0
Mazda CX5,Automatic,2500.0,Foreign Used,2018,3649999.0
"Honda Vezel ""RS"" Hybrid",Automatic,1500.0,Foreign Used,2017,3149999.0
Mercedes Benz GLE 350D,Automatic,3000.0,Foreign Used,2016,9499999.0
BMW X3 XDrive 20d M-SPORT / PANORAMIC SUNROOF,Automatic,2000.0,Foreign Used,2016,4299999.0
Toyota CH-R,Automatic,1800.0,Foreign Used,2016,3499999.0
Subaru Legacy B4 / SUNROOF,Automatic,2500.0,Foreign Used,2016,2349999.0
Nissan Vanette,Automatic,1800.0,Kenyan Used,2009,599999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2016,2799999.0
Nissan Teana XL,Automatic,2500.0,Kenyan Used,2014,1149999.0
Toyota Voxy,Automatic,2000.0,Foreign Used,2016,2199999.0
Toyota FJ CRUISER,Automatic,4000.0,Kenyan Used,2011,3299999.0
Peugeot 508 1.6L,Automatic,1600.0,Kenyan Used,2013,1429999.0
Mazda CX5,Automatic,2000.0,Kenyan Used,2014,2349999.0
Nissan Note,Automatic,1200.0,Kenyan Used,2013,689999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2010,1099999.0
Volvo V60 T5,Automatic,2000.0,Foreign Used,2017,2499999.0
Volkswagen Golf TSI 1.4L,Automatic,1400.0,Kenyan Used,2015,1749999.0
Nissan Sylphy,Automatic,1800.0,Kenyan Used,2014,1249999.0
Mercedes Benz E220d,Automatic,2200.0,Foreign Used,2016,3449999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2016,2999999.0
Mitsubishi Pajero Sport,Automatic,2400.0,Foreign Used,2017,5649999.0
"Toyota Fielder 1.5 ""G""",Automatic,1500.0,Kenyan Used,2016,1889999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Kenyan Used,2014,3649999.0
Subaru Forester XT,Automatic,2000.0,Foreign Used,2016,3499999.0
Mazda Demio,Automatic,1500.0,Foreign Used,2016,1249999.0
Toyota Premio 1.8L,Automatic,1800.0,Kenyan Used,2012,1349999.0
Jeep Wrangler,Automatic,3600.0,Foreign Used,2017,5599999.0
Nissan Sylphy,Automatic,1800.0,Kenyan Used,2016,1189999.0
Volvo XC90,Automatic,2000.0,Foreign Used,2017,6599999.0
Nissan XTRAIL,Automatic,2000.0,Kenyan Used,2017,2599999.0
Subaru Outback / SUNROOF,Automatic,2500.0,Kenyan Used,2010,1249999.0
Toyota Landcruiser Prado TZ-G,Automatic,4000.0,Kenyan Used,2010,3999999.0
Toyota Probox,Automatic,1500.0,Kenyan Used,2013,989999.0
Mazda CX3,Automatic,1500.0,Kenyan Used,2016,2149999.0
Subaru Levorg 1.6L,Automatic,1600.0,Kenyan Used,2016,1779999.0
BMW 320i 2.2L,Automatic,2200.0,Kenyan Used,2002,629999.0
Audi Q3 2.0T QUATTRO S-LINE,Automatic,2000.0,Kenyan Used,2014,2679999.0
Mercedes Benz C200,Automatic,2000.0,Kenyan Used,2015,3249999.0
Smart Fortwo,Automatic,900.0,Foreign Used,2017,2699999.0
Audi A3,Automatic,1800.0,Kenyan Used,2016,1999999.0
Toyota Landcruiser Prado VX-L,Automatic,2800.0,Kenyan Used,2016,7499999.0
Porsche Cayenne,Automatic,2900.0,Kenyan Used,2019,14499999.0
Mazda CX5,Automatic,2500.0,Kenyan Used,2016,2649999.0
Mazda Atenza,Automatic,2500.0,Foreign Used,2016,2849999.0
Mazda Axela,Automatic,1500.0,Foreign Used,2016,2199999.0
Honda Jade,Automatic,1500.0,Foreign Used,2016,2149999.0
Subaru Outback,Automatic,2500.0,Foreign Used,2016,3749999.0
Ford Kuga Titanium,Automatic,1600.0,Kenyan Used,2014,1199999.0
Nissan XTRAIL,Automatic,2000.0,Foreign Used,2016,2999999.0
"Nissan XTRAIL ""NT32""",Automatic,2000.0,Kenyan Used,2014,1799999.0
BMW 523i,Automatic,2000.0,Kenyan Used,2014,2399999.0
"BMW X6 ""F16"" XDRIVE 35i",Automatic,3000.0,Foreign Used,2017,5699999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2007,859999.0
Volkswagen Touareg Hybrid,Automatic,3000.0,Kenyan Used,2011,2749999.0
Mazda CX-5 2.5L AWD,Automatic,2500.0,Foreign Used,2017,3599999.0
Toyota Landcruiser Prado TX,Automatic,4000.0,Kenyan Used,2006,1999999.0
Mazda CX-5 2.2D,Automatic,2200.0,Foreign Used,2017,3449999.0
Toyota Landcruiser Prado TX,Automatic,2800.0,Foreign Used,2019,9699999.0
Suzuki Swift Sport 1.6,Automatic,1600.0,Foreign Used,2016,1499999.0
Toyota Voxy,Automatic,2000.0,Foreign Used,2016,2699999.0
Range Rover Classic 3.5L V8,Manual,3500.0,Kenyan Used,1981,1149999.0
Mazda CX-5 2.2D AWD,Automatic,2200.0,Foreign Used,2017,3349999.0
Mercedes Benz C200,Automatic,2000.0,Foreign Used,2016,4149999.0
Volkswagen Golf 1.4L TSI,Automatic,1400.0,Foreign Used,2016,1949999.0
Volkswagen Golf TSI 1.4L,Automatic,1400.0,Foreign Used,2016,1999999.0
Landrover Discovery IV,Automatic,3000.0,Kenyan Used,2012,3999999.0
"Jeep Compass ""MK49""",Automatic,2000.0,Kenyan Used,2016,2799999.0
Mazda CX-5 2.2D AWD,Automatic,2200.0,Kenyan Used,2017,3099999.0
Mazda Demio,Automatic,1300.0,Kenyan Used,2014,969999.0
Toyota Premio,Automatic,1800.0,Kenyan Used,2009,999999.0
Porsche Cayenne 3.0L V6 / PANORAMIC SUNROOF,Automatic,3000.0,Kenyan Used,2013,3999999.0
Range Rover Evoque,Automatic,2000.0,Kenyan Used,2013,3349999.0
Isuzu FRR,Automatic,5200.0,Kenyan Used,2021,5399999.0
Toyota Vitz,Automatic,1300.0,Kenyan Used,2015,1099999.0
"Toyota Landcruiser ""ZX"" / SUNROOF/ 8 SEAT OCCUPANCY",Automatic,4600.0,Kenyan Used,2016,8899999.0
Nissan Skyline,Automatic,2500.0,Kenyan Used,2011,999999.0
Subaru Legacy B4,Automatic,2500.0,Foreign Used,2016,2629999.0
Mercedes Benz E250,Automatic,2000.0,Foreign Used,2016,3949999.0
Toyota Fielder,Automatic,1500.0,Kenyan Used,2016,1599999.0
Nissan Juke,Automatic,1500.0,Kenyan Used,2014,1349999.0
Audi A5,Automatic,2000.0,Foreign Used,2017,4899999.0
Volkswagen Golf R Variant,Automatic,2000.0,Foreign Used,2015,3999999.0
Toyota Axio,Automatic,1500.0,Foreign Used,2016,1649999.0
Mazda Axela,Automatic,1500.0,Foreign Used,2016,1949999.0
Mazda Demio 1.3L,Automatic,1300.0,Foreign Used,2016,1249999.0
Toyota Porte,Automatic,1500.0,Foreign Used,2015,1160000.0
Mercedes Benz C200,Automatic,2000.0,Kenyan Used,2014,2949999.0
Toyota Fielder 'G',Automatic,1500.0,Foreign Used,2016,1749999.0
Jeep Grand Cherokee 'TRAILHAWK',Automatic,3600.0,Foreign Used,2017,5399999.0
Jeep Grand Cherokee,Automatic,3600.0,Foreign Used,2016,4899999.0
Nissan Teana XL,Automatic,2500.0,Kenyan Used,2015,1369999.0
Audi A3,Automatic,1400.0,Foreign Used,2017,2749999.0
Subaru Forester NA / PANORAMIC SUNROOF,Automatic,2000.0,Kenyan Used,2012,1999999.0
Toyota Belta,Automatic,1300.0,Kenyan Used,2008,665000.0
BMW X3 XDrive 20d M-SPORT / PANORAMIC SUNROOF,Automatic,2000.0,Foreign Used,2017,4249999.0
Nissan Sylphy,Automatic,1800.0,Foreign Used,2016,1549999.0
Mazda Axela,Automatic,1500.0,Foreign Used,2016,2099999.0
Mazda Demio 1.3L,Automatic,1300.0,Foreign Used,2017,1399999.0
BMW X6 XDRIVE 35i,Automatic,3000.0,Kenyan Used,2011,3199999.0
Toyota Harrier,Automatic,2000.0,Foreign Used,2017,3549999.0
Mazda CX-5 2.2D,Automatic,2200.0,Foreign Used,2017,3099999.0
Mazda CX-5 2.2D,Automatic,2200.0,Foreign Used,2016,2599999.0
Toyota Harrier Premium,Automatic,2000.0,Foreign Used,2016,3599999.0
"Toyota Landcruiser ""ZX"" 200 Series 4.6L V8",Automatic,4600.0,Foreign Used,2017,11999999.0
Volvo XC60,Automatic,2000.0,Foreign Used,2016,3099999.0
Ford Ranger,Automatic,3200.0,Foreign Used,2017,5849999.0
Toyota Hilux D CAB,Automatic,2500.0,Foreign Used,2016,5399999.0
Audi A6 2.0L QUATTRO C7.5,Automatic,2000.0,Foreign Used,2017,3949999.0
Toyota Vitz,Automatic,1300.0,Foreign Used,2017,1399999.0
Nissan Elgrand,Automatic,2500.0,Foreign Used,2016,2449999.0
Audi Q7 2.0T QUATTRO,Automatic,2000.0,Foreign Used,2016,5949999.0
Audi A5,Automatic,2000.0,Foreign Used,2017,4549999.0
Toyota Landcruiser 200 Series 4.6L V8,Automatic,4600.0,Kenyan Used,2010,7499999.0
Mazda Demio 1.3L,Automatic,1300.0,Foreign Used,2016,1299999.0
Mercedes Benz C200,Automatic,2000.0,Foreign Used,2016,4199999.0
Toyota Landcruiser Prado TX / SUNROOF / 7 SEATER,Automatic,2700.0,Kenyan Used,2015,4649999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2014,2349999.0
Peugeot 208,Automatic,1200.0,Foreign Used,2017,1269999.0
Volkswagen Tiguan,Automatic,1400.0,Kenyan Used,2014,2249999.0
Volkswagen Golf TSI 1.2L,Automatic,1200.0,Kenyan Used,2015,1699999.0
Volkswagen Golf 2.0L FSI,Automatic,2000.0,Kenyan Used,2003,599999.0
Volkswagen Golf Variant 1.4L TSI,Automatic,1400.0,Foreign Used,2016,1999999.0
Mazda CX-5 2.5L,Automatic,2500.0,Foreign Used,2017,3699999.0
Mazda CX-5 2.2D,Automatic,2200.0,Foreign Used,2017,3249999.0
Volkswagen Passat Variant 1.4L,Automatic,1400.0,Foreign Used,2016,2199999.0
Toyota Wish,Automatic,1800.0,Foreign Used,2016,2499999.0
Porsche Cayenne 3.0L V6,Automatic,3000.0,Kenyan Used,2013,3949999.0
Mitsubishi Galant GDI,Automatic,2000.0,Kenyan Used,1998,275000.0
Toyota Crown ATHLETE / SUNROOF,Automatic,2500.0,Kenyan Used,2013,1849999.0
Nissan BlueBird,Automatic,2000.0,Kenyan Used,2009,749999.0
Land Rover Discovery IV / 3-Zone Sunroof,Automatic,3000.0,Kenyan Used,2015,5499999.0
Toyota Camry,Automatic,2500.0,Kenyan Used,2014,1699999.0
Audi A6 QUATTRO C7.5,Automatic,2000.0,Foreign Used,2016,3299999.0
Audi A5 2.0T QUATTRO S-LINE,Automatic,2000.0,Foreign Used,2016,3549999.0
Mercedes Benz C200,Automatic,1800.0,Kenyan Used,2010,1549999.0
Mazda Demio 1.5L,Automatic,1500.0,Foreign Used,2017,1449999.0
Mazda Axela,Automatic,1500.0,Kenyan Used,2014,1499999.0
Volvo XC60 D4 / PANO SUNROOF,Automatic,2000.0,Foreign Used,2019,6499999.0
Mazda CX-5 2.2D AWD / SUNROOF,Automatic,2200.0,Foreign Used,2017,3849999.0
Toyota Corolla G-Touring,Automatic,1600.0,Kenyan Used,1998,449999.0
Toyota Passo,Automatic,1000.0,Foreign Used,2016,1149999.0
Toyota Landcruiser Prado GDJ150 / SUNROOF,Automatic,2800.0,Kenyan Used,2015,5499999.0
BMW  X3 XDrive 20d M-SPORT,Automatic,2000.0,Foreign Used,2016,4149999.0
"Volvo XC60 T5 ""Inscription"" AWD",Automatic,2000.0,Foreign Used,2016,4349999.0
Lexus NX200t,Automatic,2000.0,Kenyan Used,2016,4999999.0
Mercedes Benz E350 / SUNROOF,Automatic,3500.0,Kenyan Used,2012,2949999.0
"Nissan Patrol Nismo ""Y62""  / SUNROOF",Automatic,5600.0,Kenyan Used,2016,8599999.0
Range Rover Sport Autobiography 5.0L V8 SUPERCHARGED / PANO SUNROOF,Automatic,5000.0,Kenyan Used,2013,7999999.0
Landrover Defender 110,Manual,2500.0,Kenyan Used,2011,4099999.0
Peugeot 2008 / MOONROOF,Automatic,1200.0,Foreign Used,2017,2099999.0
Peugeot 508 / MOONROOF,Automatic,1600.0,Foreign Used,2017,2479999.0
Volvo XC60 D4 / SUNROOF,Automatic,2000.0,Foreign Used,2016,3849999.0
Toyota SUCCEED,Automatic,1500.0,Foreign Used,2016,1299999.0
Mazda Demio 1.3L,Automatic,1300.0,Foreign Used,2017,1299999.0
Audi SQ5 3.0L (TFSI) QUATTRO,Automatic,3000.0,Foreign Used,2017,6899999.0
Nissan Patrol LE 'Y62'  5.6L V8 / SUNROOF,Automatic,5600.0,Foreign Used,2016,8499999.0
Toyota Landcruiser 4.5L V8,Automatic,4500.0,Foreign Used,2014,8499999.0
Mazda CX-5 2.2D,Automatic,2200.0,Foreign Used,2016,2649999.0
Lexus RX450H / SUNROOF,Automatic,3500.0,Foreign Used,2016,7199999.0
"Volvo XC60 T5 ""Inscription"" AWD",Automatic,2000.0,Foreign Used,2018,5799999.0
Toyota Passo,Automatic,1000.0,Kenyan Used,2010,575000.0
Ford Escape XLT,Automatic,3000.0,Kenyan Used,2006,749999.0
Volkswagen Golf Variant 1.4L TSI,Automatic,1400.0,Kenyan Used,2013,1149999.0
Nissan NV200,Automatic,1500.0,Foreign Used,2016,1849999.0
Suzuki Jimny 'Land Venture',Automatic,660.0,Foreign Used,2016,1549999.0
Audi A3,Automatic,1400.0,Foreign Used,2016,2349999.0
Toyota Rush,Automatic,1500.0,Kenyan Used,2009,1149999.0
BMW 320d 'F30',Automatic,2000.0,Kenyan Used,2014,2449999.0
Lexus RX350 / SUNROOF,Automatic,3500.0,Kenyan Used,2008,2249999.0
Toyota Avensis T3-X / MANUAL,Manual,1800.0,Kenyan Used,2005,679999.0
Toyota Landcruiser Prado TX J150,Automatic,2700.0,Kenyan Used,2012,3349999.0
Jeep Cherokee Sport 2.5L,Automatic,2500.0,Kenyan Used,2002,1199999.0
Toyota Fielder WXB Hybrid,Automatic,1800.0,Foreign Used,2017,2199999.0
Toyota Probox,Automatic,1500.0,Foreign Used,2016,1289999.0
Volkswagen Tiguan 1.4TSI,Automatic,1400.0,Foreign Used,2017,3849999.0
Mercedes Benz E350 / SUNROOF,Automatic,3000.0,Kenyan Used,2015,3549999.0
"Toyota Landcruiser Prado ""TX"" J150",Automatic,2700.0,Kenyan Used,2014,4199999.0
Citreon C4 1.6 BlueHDi,Automatic,1600.0,Foreign Used,2017,1699999.0
Porsche Cayenne 3.6L V6 'Platinum Edition' with SUNROOF,Automatic,3600.0,Kenyan Used,2015,6499999.0
Volvo S60 T3,Automatic,1600.0,Foreign Used,2017,2399999.0
Honda Legend 3.5L V6 Hybrid,Automatic,3500.0,Foreign Used,2016,3549999.0
Subaru WRX S4,Automatic,2000.0,Kenyan Used,2015,2149999.0
Hyundai Santa Fe 2.2L Diesel / PANORAMIC SUNROOF,Automatic,2200.0,Kenyan Used,2015,3299999.0
Ford EcoSport Titanium,Automatic,1500.0,Kenyan Used,2017,1749999.0
Ford Ranger Limited 2.2L,Automatic,2200.0,Foreign Used,2016,5699999.0
Mazda Premacy 2.2L Diesel,Automatic,2200.0,Kenyan Used,2012,1099999.0
Toyota Landcruiser GXR 4.5L V8 / MANUAL,Automatic,4500.0,Kenyan Used,2016,8199999.0
Audi A4 2.0T QUATTRO,Automatic,2000.0,Kenyan Used,2014,2299999.0
Audi Q7 3.0L TDI,Automatic,3000.0,Kenyan Used,2007,2199999.0
Toyota Rush 4WD,Automatic,1500.0,Kenyan Used,2013,1199999.0
Toyota RAV4 2.5 HYBRID,Automatic,2500.0,Foreign Used,2021,5799999.0
Peugeot 208,Automatic,1200.0,Foreign Used,2017,1399999.0
Toyota Esquire,Automatic,2000.0,Foreign Used,2016,2599999.0
Nissan XTRAIL Mode-Premier Autech,Automatic,2000.0,Foreign Used,2016,2399999.0
Audi SQ5 3.0T V6 QUATTRO,Automatic,3000.0,Foreign Used,2018,7499999.0
Peugeot 308 GT '2.0L Diesel',Automatic,2000.0,Foreign Used,2017,2449999.0
Peugeot 2008,Automatic,1200.0,Foreign Used,2016,1999999.0
Subaru Levorg 1.6L,Automatic,1600.0,Kenyan Used,2015,1699999.0
Toyota Harrier,Automatic,2000.0,Foreign Used,2016,3749999.0
Mazda CX-5 2.5L,Automatic,2500.0,Foreign Used,2016,2849999.0
"Mazda CX-5 ""2.0L NA""",Automatic,2000.0,Foreign Used,2018,3699999.0
Jeep Wrangler Unlimited Sport / 4WD WINCH,Automatic,3600.0,Foreign Used,2016,6799999.0
Mercedes Benz C250,Automatic,2000.0,Kenyan Used,2015,3799999.0
Toyota Wish,Automatic,1800.0,Kenyan Used,2015,1489999.0
"Nissan XTRAIL ""HNT32"" / SUNROOF",Automatic,2000.0,Foreign Used,2017,2579999.0
Landrover Discovery IV / 3-ZONE SUNROOFS,Automatic,3000.0,Kenyan Used,2012,3999999.0
Toyota Landcruiser VX-R,Automatic,4500.0,Kenyan Used,2014,7899999.0
Volkswagen Passat,Automatic,1800.0,Kenyan Used,2011,1149999.0
Mazda CX-3 1.5D,Automatic,1500.0,Foreign Used,2016,2099999.0
Toyota Vitz,Automatic,1300.0,Foreign Used,2016,1349999.0
Dodge Charger 3.6L V6,Automatic,3600.0,Kenyan Used,2014,6499999.0
Toyota Landcruiser Prado TX/SUNROOF,Automatic,2700.0,Kenyan Used,2012,3349999.0
Toyota Porte,Automatic,1300.0,Kenyan Used,2016,1199999.0
Mercedes Benz G350d with 'Brabus Bodykit',Automatic,3000.0,Kenyan Used,2014,13999999.0
SUBARU FORESTER 2.0 NON-TURBO,Automatic,2000.0,Kenyan Used,2014,2549999.0
Landrover Discovery IV 'XS SPEC',Automatic,3000.0,Kenyan Used,2011,3449999.0
Audi Q5 2.0T,Automatic,2000.0,Foreign Used,2017,4849999.0
Toyota Auris,Automatic,1500.0,Foreign Used,2016,1799999.0
Jeep Wrangler Unlimited SAHARA,Automatic,3600.0,Kenyan Used,2012,2999999.0
Nissan Serena,Automatic,2000.0,Kenyan Used,2018,1949999.0
Toyota Porte,Automatic,1300.0,Kenyan Used,2014,849999.0
Nissan Note DIG-S,Automatic,1200.0,Foreign Used,2016,1099999.0
Mazda CX-5 2.2D AWD,Automatic,2200.0,Foreign Used,2017,3199999.0
Peugeot 208,Automatic,1200.0,Foreign Used,2018,1419999.0
Toyota Prius 'Hybrid Synergy',Automatic,1800.0,Kenyan Used,2010,859999.0
Nissan DAYZ,Automatic,660.0,Foreign Used,2016,849999.0
Nissan DAYZ,Automatic,660.0,Foreign Used,2016,799999.0
Jeep Grand Cherokee 3.6 LIMITED 4×4 / PANORAMIC SUNROOF,Automatic,3600.0,Foreign Used,2017,5999999.0
Subaru Legacy B4,Automatic,2500.0,Foreign Used,2016,2249999.0
Mitsubishi RVR,Automatic,1800.0,Kenyan Used,2011,1299999.0
BMW X6 XDrive M50d 'N57' Tri-Turbo,Automatic,3000.0,Kenyan Used,2013,3499999.0
Subaru Legacy,Automatic,2500.0,Kenyan Used,2010,1049999.0
BMW X3 XDrive 25i,Automatic,2500.0,Kenyan Used,2010,1799999.0
"Toyota Fielder ""S"" AeroTourer",Automatic,1800.0,Kenyan Used,2012,1349999.0
Renault KADJAR,Automatic,1200.0,Kenyan Used,2016,2499999.0
Porsche Cayenne 3.0 V6 'Typ 92A',Automatic,3000.0,Foreign Used,2016,6999999.0
Volvo V40 T5 R-Design,Automatic,2500.0,Foreign Used,2017,2699999.0
Volkswagen Golf GTI MK7.5 / SUNROOF,Automatic,2000.0,Foreign Used,2018,3699999.0
Volkswagen Golf GTI MK7 / SUNROOF,Automatic,2000.0,Foreign Used,2017,3249999.0
Audi A4 B9 QUATTRO ALLROAD SPEC,Automatic,2000.0,Foreign Used,2017,4499999.0
Volkswagen UP!,Automatic,1000.0,Foreign Used,2016,1599999.0
Audi A5,Automatic,2000.0,Kenyan Used,2013,2299999.0
Volkswagen Golf GTI,Automatic,2000.0,Kenyan Used,2015,2449999.0
Volvo V60 D4 R-Design,Automatic,2000.0,Foreign Used,2016,2599999.0
Toyota Celica,Manual,1800.0,Kenyan Used,1999,865000.0
Mercedes Benz C200 /SUNROOF,Automatic,2000.0,Foreign Used,2017,4699999.0
Toyota Probox,Automatic,1500.0,Kenyan Used,2015,1119999.0
Mercedes Benz E250,Automatic,2000.0,Kenyan Used,2014,2999999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2010,1299999.0
Toyota Vitz,Automatic,1300.0,Foreign Used,2015,1449999.0
Nissan Note,Automatic,1200.0,Kenyan Used,2011,719999.0
Nissan Note Medalist,Automatic,1200.0,Foreign Used,2016,1299999.0
Subaru Forester,Automatic,2000.0,Foreign Used,2016,3649999.0
Renault Duster,Automatic,1600.0,Kenyan Used,2017,1449999.0
Lexus NX200t/SUNROOF,Automatic,2000.0,Foreign Used,2015,5149999.0
Toyota Landcruiser Prado J120,Automatic,3000.0,Kenyan Used,2005,1799999.0
Mercedes Benz GLC 250,Automatic,2000.0,Foreign Used,2016,6349999.0
Subaru Forester 2.0 NA,Automatic,2000.0,Foreign Used,2016,3249999.0
Volvo XC60 D4 'Classic' /SUNROOF,Automatic,2000.0,Foreign Used,2016,3749999.0
RANGE ROVER SPORT 3.0L SDV6 / PANO SUNROOF,Automatic,3000.0,Foreign Used,2016,9699999.0
Toyota Probox,Automatic,1500.0,Foreign Used,2016,1149999.0
Citroën DS4 1.6 Turbo,Automatic,1600.0,Foreign Used,2017,2149999.0
Audi A5,Automatic,2000.0,Foreign Used,2016,3349999.0
"BMW 740i ""G11"" PURE EXCELLENCE",Automatic,3000.0,Foreign Used,2017,7799999.0
Peugeot 2008 GT-Line,Automatic,1200.0,Foreign Used,2017,1999999.0
Audi A3,Automatic,1400.0,Foreign Used,2016,2599999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Kenyan Used,2009,2899999.0
Range Rover Vogue 3.0L TDV6 HSE,Automatic,3000.0,Kenyan Used,2013,8849999.0
Mercedes Benz ML350 / PANORAMIC SUNROOF,Automatic,3000.0,Kenyan Used,2014,5649999.0
Audi A5,Automatic,2000.0,Foreign Used,2016,3599999.0
Volkswagen Tiguan 1.4TSI,Automatic,1400.0,Kenyan Used,2016,2899999.0
Mitsubishi Canter,Automatic,3000.0,Kenyan Used,2014,2149999.0
Mazda MPV,Automatic,2300.0,Kenyan Used,2013,1049999.0
Audi A1,Automatic,1000.0,Foreign Used,2015,1549999.0
Mercedes Benz ML250,Automatic,2100.0,Kenyan Used,2014,4899999.0
Toyota Belta,Automatic,1300.0,Kenyan Used,2012,799999.0
Mazda Atenza 2.5L,Automatic,2500.0,Foreign Used,2016,2499999.0
Ford Ranger 3.2L,Automatic,3200.0,Kenyan Used,2013,2899999.0
Nissan DAYZ,Automatic,660.0,Foreign Used,2016,869999.0
Audi Q3 2.0L Quattro,Automatic,2000.0,Foreign Used,2016,3699999.0
Nissan NV200,Automatic,1500.0,Kenyan Used,2016,1199999.0
Toyota Harrier 'Elegance',Automatic,2000.0,Foreign Used,2017,3299999.0
Volkswagen Golf TSI 1.2L,Automatic,1200.0,Kenyan Used,2012,949999.0
Honda Fit Shuttle Hybrid,Automatic,1500.0,Foreign Used,2017,1789999.0
Renault Lutecia,Automatic,1200.0,Foreign Used,2016,1399999.0
