Name,Transimission_Type,Engine_Size,Usage_Origin,Year,Price
Suzuki S Cross S×4,Automatic,1600 CC,Foreign Used,2018,"KES 2,399,999"
Mercedes Benz C200 CGI 'AVANTGARDE',Automatic,1800 CC,Kenyan Used,2010,"KES 1,599,999"
Mazda CX-5 2.5L AWD,Automatic,2500 CC,Foreign Used,2017,"KES 3,449,999"
"Subaru Levorg 1.6L Turbo ""VM"" Advanced Package",Automatic,1600 CC,Foreign Used,2016,"KES 2,149,999"
Mercedes Benz C200 / PANORAMIC SUNROOF,Automatic,2000 CC,Kenyan Used,2016,"KES 4,549,999"
Volkswagen Passat 1.4 TSI,Automatic,1400 CC,Kenyan Used,2011,"KES 1,349,999"
Toyota Noah,Automatic,2000 CC,Foreign Used,2016,"KES 2,549,999"
Volkswagen Golf Variant 1.4L,Automatic,1400 CC,Foreign Used,2016,"KES 2,099,999"
Toyota Harrier / MODELLISTA Bodykit,Automatic,2000 CC,Kenyan Used,2015,"KES 3,199,999"
Mazda Atenza 2.5L,Automatic,2500 CC,Foreign Used,2016,"KES 2,249,999"
Mazda CX-5 2.2D AWD,Automatic,2200 CC,Foreign Used,2017,"KES 3,649,999"
Nissan Note,Automatic,1200 CC,Kenyan Used,2014,"KES 859,999"
Nissan Serena,Automatic,2000 CC,Foreign Used,2016,"KES 1,679,999"
Nissan Latio,Automatic,1200 CC,Kenyan Used,2015,"KES 999,999"
Mazda CX-3 1.5D,Automatic,1500 CC,Kenyan Used,2016,"KES 1,869,999"
Toyota Harrier,Automatic,2400 CC,Kenyan Used,2007,"KES 1,349,999"
Toyota Harrier,Automatic,2400 CC,Kenyan Used,2009,"KES 1,549,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2017,"KES 3,499,999"
Audi Q5 2.0T QUATTRO S-LINE,Automatic,2000 CC,Foreign Used,2016,"KES 4,299,999"
Suzuki Alto,Automatic,660 CC,Kenyan Used,2015,"KES 529,999"
"BMW X1 SDrive18i M- Sport ""F48"" / PANORAMIC SUNROOF",Automatic,1500 CC,Foreign Used,2016,"KES 3,549,999"
Mazda Bongo,Automatic,1500 CC,Kenyan Used,2010,"KES 564,999"
Mercedes Benz ML350,Automatic,3500 CC,Kenyan Used,2007,"KES 1,799,999"
Volkswagen Golf TSI 1.4L,Automatic,1400 CC,Kenyan Used,2015,"KES 1,649,999"
Mazda CX-5 2.2D/SUNROOF,Automatic,2200 CC,Foreign Used,2016,"KES 2,799,999"
Nissan Primera,Manual,1600 CC,Kenyan Used,2001,"KES 299,999"
Toyota Rumion 1.8S,Automatic,1800 CC,Kenyan Used,2010,"KES 919,999"
Toyota Crown 3.5L V6 Hybrid,Automatic,3500 CC,Kenyan Used,2012,"KES 1,649,999"
Ford Ranger 'Wildtrak' 3.2L,Automatic,3200 CC,Foreign Used,2017,"KES 5,999,999"
Range Rover Velar 2.0L D240,Automatic,2000 CC,Foreign Used,2018,"KES 11,499,999"
Ford Ranger 'Wildtrak' 3.2L,Automatic,3200 CC,Kenyan Used,2015,"KES 3,599,999"
Subaru Legacy B4 2.5i Limited,Automatic,2500 CC,Foreign Used,2016,"KES 2,249,999"
Subaru Legacy,Automatic,2500 CC,Kenyan Used,2012,"KES 1,249,999"
Nissan Serena,Automatic,2000 CC,Kenyan Used,2014,"KES 1,249,999"
Mercedes Benz E220d /SUNROOF,Automatic,2100 CC,Foreign Used,2016,"KES 5,699,999"
Subaru Forester 2.0 NA,Automatic,2000 CC,Foreign Used,2016,"KES 2,849,999"
Landrover Discovery IV 'LANDMARK'/ 3-ZONE SUNROOF,Automatic,3000 CC,Foreign Used,2016,"KES 7,499,999"
Nissan Datsun 2.7L,Manual,2700 CC,Kenyan Used,1994,"KES 699,999"
Nissan XTRAIL,Automatic,2000 CC,Kenyan Used,2016,"KES 2,399,999"
Toyota Axio 1.5L,Automatic,1500 CC,Foreign Used,2016,"KES 1,799,999"
BMW X3 M-SPORT XDrive20d  / PANORAMIC SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 4,649,999"
Audi Q5 2.0T QUATTRO /SUNROOF,Automatic,2000 CC,Foreign Used,2017,"KES 4,849,999"
Mazda Axela,Automatic,2200 CC,Foreign Used,2016,"KES 2,049,999"
Audi Q3,Automatic,1400 CC,Foreign Used,2016,"KES 3,449,999"
Toyota Auris,Automatic,1200 CC,Foreign Used,2016,"KES 1,899,999"
Nissan XTRAIL,Automatic,2000 CC,Foreign Used,2016,"KES 2,549,999"
Mercedes Benz GLC 250 4 MATIC AMG-LINE,Automatic,2000 CC,Foreign Used,2017,"KES 4,999,999"
Nissan DAYZ,Automatic,660 CC,Foreign Used,2016,"KES 779,999"
Mazda Demio 1.5L,Automatic,1500 CC,Foreign Used,2016,"KES 1,349,999"
Toyota Landcruiser Prado TX,Automatic,2700 CC,Kenyan Used,2012,"KES 2,749,999"
Nissan March,Automatic,1200 CC,Kenyan Used,2012,"KES 369,999"
Toyota Harrier/PANORAMIC SUNROOF,Automatic,2000 CC,Foreign Used,2015,"KES 3,299,999"
Nissan Note,Automatic,1200 CC,Foreign Used,2016,"KES 1,099,999"
Volkswagen Golf Variant 1.2L,Automatic,1200 CC,Foreign Used,2016,"KES 1,999,999"
Audi SQ5 3.0T V6 QUATTRO/PANORAMIC SUNROOF,Automatic,3000 CC,Kenyan Used,2016,"KES 5,199,999"
RANGE ROVER SPORT 3.0L SUPERCHARGED V6 / SUNROOF,Automatic,3000 CC,Kenyan Used,2015,"KES 8,499,999"
Mercedes Benz C200,Automatic,1800 CC,Kenyan Used,2012,"KES 2,099,999"
Audi A4 2.0L Avant,Automatic,2000 CC,Kenyan Used,2015,"KES 2,349,999"
Toyota Esquire / Hybrid,Automatic,1800 CC,Foreign Used,2016,"KES 2,649,999"
Suzuki Alto,Automatic,660 CC,Kenyan Used,2015,"KES 739,999"
Mitsubishi Outlander/ 7 Seater,Automatic,2400 CC,Foreign Used,2016,"KES 3,449,999"
Porsche Cayenne 3.6 V6 'Typ 92A',Automatic,3600 CC,Kenyan Used,2016,"KES 6,599,999"
Toyota Agya 1.0L,Automatic,1000 CC,Kenyan Used,2019,"KES 1,099,999"
Subaru Forester 2.0 NA,Automatic,2000 CC,Kenyan Used,2014,"KES 2,599,999"
Peugeot 308,Automatic,1200 CC,Foreign Used,2016,"KES 2,049,999"
Toyota Landcruiser 'VX' UZJ100 / 7 SEATS / SUNROOF,Automatic,4700 CC,Kenyan Used,2000,"KES 2,349,999"
Subaru Legacy 2.5L NA,Automatic,2500 CC,Kenyan Used,2012,"KES 1,299,999"
Nissan Skyline 200GT-t,Automatic,2000 CC,Foreign Used,2016,"KES 2,499,999"
Toyota Passo,Automatic,1000 CC,Kenyan Used,2013,"KES 649,999"
Volvo XC90 T5 AWD / PANORAMIC SUNROOF,Automatic,2000 CC,Foreign Used,2017,"KES 7,199,999"
Toyota Crown Hybrid,Automatic,2500 CC,Kenyan Used,2013,"KES 1,499,999"
Audi Q7 S-Line 3.0TDI QUATTRO/PANO SUNROOF/AIR SUSPENSION,Automatic,3000 CC,Kenyan Used,2007,"KES 1,949,999"
Toyota Quest 1.6L,Automatic,1600 CC,Kenyan Used,2015,"KES 1,149,999"
Nissan XTRAIL Hybrid / 7 SEATS / PANORAMIC Sunroof,Automatic,2000 CC,Foreign Used,2016,"KES 2,999,999"
Audi A3 2.0L FSI,Automatic,2000 CC,Kenyan Used,2006,"KES 649,999"
BMW M135i 3.0L 'N55B30'/STAGE ONE TUNE,Automatic,3000 CC,Kenyan Used,2015,"KES 4,149,999"
Volvo XC60 D4/SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 4,189,999"
RANGE ROVER SPORT 3.0L SUPERCHARGED V6,Automatic,3000 CC,Foreign Used,2016,"KES 9,499,999"
Toyota Caldina,Automatic,2000 CC,Kenyan Used,2007,"KES 719,999"
Mazda Demio 1.3L,Manual,1300 CC,Kenyan Used,2010,"KES 565,000"
Toyota Fortuner,Manual,2800 CC,Kenyan Used,2016,"KES 5,949,999"
"Toyota Landcruiser V8 ""ZX"" /SUNROOF",Automatic,4600 CC,Kenyan Used,2010,"KES 4,699,999"
Mazda CX-3 1.5D AWD,Automatic,1500 CC,Kenyan Used,2016,"KES 1,729,999"
Toyota Landcruiser Prado TX GDJ150 / SUNROOF,Automatic,2800 CC,Kenyan Used,2017,"KES 7,599,999"
Toyota Hilux D CAB,Manual,2500 CC,Kenyan Used,2018,"KES 3,999,999"
Nissan XTRAIL,Automatic,2000 CC,Kenyan Used,2006,"KES 499,999"
Toyota Fielder Hybrid,Automatic,1500 CC,Foreign Used,2016,"KES 1,529,999"
Subaru Outback,Automatic,2500 CC,Kenyan Used,2004,"KES 849,999"
Nissan Note Medalist,Automatic,1200 CC,Kenyan Used,2013,"KES 859,999"
Toyota Toyoace 3.0L,Manual,3000 CC,Kenyan Used,2001,"KES 749,999"
Subaru Impreza G4,Automatic,2000 CC,Foreign Used,2015,"KES 1,999,999"
Mazda Axela,Automatic,1500 CC,Foreign Used,2016,"KES 1,949,999"
Nissan XTRAIL /Hybrid,Automatic,2000 CC,Foreign Used,2016,"KES 2,589,999"
Landrover Discovery IV 'LANDMARK'/ 3-ZONE SUNROOF,Automatic,3000 CC,Kenyan Used,2016,"KES 7,299,999"
Mitsubishi eK Wagon,Automatic,660 CC,Kenyan Used,2015,"KES 819,999"
"Mercedes Benz C200 ""W205""",Automatic,2000 CC,Foreign Used,2016,"KES 3,999,999"
Mercedes Benz E300/SUNROOF,Automatic,3000 CC,Kenyan Used,2010,"KES 2,249,999"
Audi A5,Automatic,2000 CC,Foreign Used,2016,"KES 3,599,999"
Mitsubishi Galant Fortis Sportback,Automatic,2000 CC,Kenyan Used,2014,"KES 1,469,999"
BMW 235i/STAGE II TUNE,Automatic,3000 CC,Kenyan Used,2014,"KES 3,649,999"
Suzuki Wagon R,Automatic,660 CC,Foreign Used,2016,"KES 879,999"
Nissan XTRAIL,Automatic,2000 CC,Kenyan Used,2015,"KES 2,049,999"
BMW 525i,Automatic,2500 CC,Kenyan Used,2005,"KES 1,399,999"
Mercedes Benz GLE 450h 4MATIC,Automatic,3000 CC,Foreign Used,2019,"KES 14,999,999"
Porsche Macan S,Automatic,3000 CC,Foreign Used,2017,"KES 5,899,999"
Audi A4 2.0L S-LINE,Automatic,2000 CC,Foreign Used,2016,"KES 2,749,999"
Nissan Note Nismo S,Manual,1600 CC,Foreign Used,2015,"KES 1,449,999"
Toyota Vitz RS 1.5L,Automatic,1500 CC,Kenyan Used,2008,"KES 679,999"
Mercedes Benz GLC 250 4 MATIC,Automatic,2000 CC,Foreign Used,2016,"KES 5,799,999"
Toyota Landcruiser Prado TX/SUNROOF,Automatic,2700 CC,Kenyan Used,2015,"KES 3,949,999"
Toyota Vanguard,Automatic,2400 CC,Kenyan Used,2012,"KES 1,899,999"
Subaru Levorg,Automatic,1600 CC,Kenyan Used,2016,"KES 1,899,999"
Mercedes Benz C200/SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 4,599,999"
Toyota Hilux D CAB,Manual,2500 CC,Kenyan Used,2010,"KES 2,099,999"
Lexus GS350,Automatic,3500 CC,Kenyan Used,2010,"KES 1,299,999"
FAW Fighter,Automatic,3200 CC,Kenyan Used,2014,"KES 1,549,999"
Porsche Cayenne 3.6 V6,Automatic,3600 CC,Kenyan Used,2012,"KES 3,799,999"
Toyota Porte,Automatic,1300 CC,Foreign Used,2016,"KES 1,099,999"
Toyota Harrier,Automatic,2400 CC,Kenyan Used,2007,"KES 1,369,999"
Volkswagen Touareg 3.6 V6,Automatic,3600 CC,Kenyan Used,2008,"KES 1,919,999"
Mazda CX-5 2.2D AWD,Automatic,2200 CC,Kenyan Used,2015,"KES 1,999,999"
Toyota Allion 1.8L,Automatic,1800 CC,Kenyan Used,2007,"KES 629,999"
"Audi A6 2.0L TFSI  ""C7.5""",Automatic,2000 CC,Kenyan Used,2015,"KES 3,249,999"
Mazda Axela,Automatic,1500 CC,Kenyan Used,2015,"KES 1,849,999"
Nissan XTRAIL,Automatic,2000 CC,Foreign Used,2016,"KES 2,599,999"
Volkswagen Golf TSI 1.4L,Automatic,1400 CC,Foreign Used,2016,"KES 1,999,999"
Lexus RX300,Automatic,3000 CC,Kenyan Used,2004,"KES 919,999"
Honda Fit Hybrid,Automatic,1500 CC,Foreign Used,2016,"KES 1,489,999"
Chevrolet Aveo,Automatic,1200 CC,Kenyan Used,2002,"KES 489,999"
"Porsche Cayenne GTS ""Type 92A""",Automatic,3600 CC,Foreign Used,2015,"KES 8,899,999"
Toyota Harrier,Automatic,2000 CC,Kenyan Used,2015,"KES 3,199,999"
Volkswagen Polo GTI,Automatic,1800 CC,Foreign Used,2016,"KES 2,549,999"
Mazda Atenza 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,449,999"
Nissan XTRAIL Hybrid,Automatic,2000 CC,Foreign Used,2016,"KES 2,599,999"
Mitsubishi Pajero,Automatic,3000 CC,Kenyan Used,2009,"KES 1,749,999"
Toyota Axio,Automatic,1500 CC,Kenyan Used,2016,"KES 1,649,999"
Nissan Teana,Automatic,2300 CC,Kenyan Used,2006,"KES 599,999"
Volkswagen Jetta GTI,Automatic,2000 CC,Kenyan Used,2008,"KES 699,999"
Toyota Esquire,Automatic,2000 CC,Foreign Used,2016,"KES 2,549,999"
"BMW 523i 2.0L N20B20 ""F10""",Automatic,2000 CC,Kenyan Used,2011,"KES 1,999,999"
"BMW 320i Touring 2.0L N46NB20 ""E91""",Automatic,2000 CC,Kenyan Used,2010,"KES 1,149,999"
Mitsubishi Canter FE 84,Automatic,4200 CC,Kenyan Used,2016,"KES 2,499,999"
Alfa Romeo Giulietta Sportiva,Automatic,1400 CC,Foreign Used,2016,"KES 1,799,999"
Subaru Legacy 2.0L,Automatic,2000 CC,Kenyan Used,2005,"KES 899,999"
Subaru Outback,Automatic,2500 CC,Kenyan Used,2010,"KES 1,349,999"
Audi Q5 2.0T S-LINE QUATTRO,Automatic,2000 CC,Kenyan Used,2014,"KES 3,399,999"
Toyota Avensis,Automatic,1800 CC,Foreign Used,2015,"KES 1,799,999"
Subaru Outback 2.5L,Automatic,2500 CC,Foreign Used,2015,"KES 2,699,999"
Daihatsu Mira,Automatic,660 CC,Foreign Used,2016,"KES 839,999"
SUBARU WRX S4,Automatic,2000 CC,Kenyan Used,2015,"KES 2,199,999"
Toyota Allion 1.8L,Automatic,1800 CC,Kenyan Used,2013,"KES 1,599,999"
"Renault Lutecia RS ""IV"" Trophy",Automatic,1600 CC,Foreign Used,2016,"KES 1,699,999"
Isuzu Dmax D CAB 2.5D,Manual,2500 CC,Kenyan Used,2020,"KES 4,249,999"
Toyota Landcruiser Prado TX,Automatic,2700 CC,Kenyan Used,2019,"KES 6,299,999"
"Audi A4 ALLROAD ""B8""",Automatic,2000 CC,Kenyan Used,2015,"KES 3,449,999"
Volkswagen Sharan Typ 7N,Automatic,1400 CC,Kenyan Used,2015,"KES 1,799,999"
Subaru Outback 2.5L/SUNROOF,Automatic,2500 CC,Foreign Used,2016,"KES 3,399,999"
Nissan Sunny Truck B120,Manual,1500 CC,Kenyan Used,1995,"KES 219,999"
"Landcruiser Prado J120 ""1KD""/SUNROOF",Automatic,3000 CC,Kenyan Used,2007,"KES 1,999,999"
Mazda CX-5 2.5L,Automatic,2500 CC,Foreign Used,2016,"KES 3,249,999"
Mitsubishi Galant Fortis,Automatic,2000 CC,Kenyan Used,2008,"KES 999,999"
Nissan Juke,Automatic,1500 CC,Kenyan Used,2015,"KES 1,349,999"
Toyota Hiace,Automatic,2700 CC,Kenyan Used,2014,"KES 2,399,999"
Toyota Isis,Automatic,1800 CC,Kenyan Used,2012,"KES 879,999"
Volkswagen Touareg 3.6 FSI,Automatic,3600 CC,Kenyan Used,2012,"KES 2,749,999"
Mazda CX-5 2.2D AWD,Automatic,2200 CC,Kenyan Used,2014,"KES 2,399,999"
Mitsubishi Outlander,Automatic,2400 CC,Kenyan Used,2010,"KES 1,549,999"
Peugeot Boxer Van,Manual,2200 CC,Kenyan Used,2015,"KES 2,499,999"
Range Rover Sport 3.0 SDV6 HSE,Automatic,3000 CC,Foreign Used,2017,"KES 8,999,999"
Nissan Juke,Automatic,1500 CC,Foreign Used,2016,"KES 1,649,999"
Subaru Forester 2.0 NA,Automatic,2000 CC,Foreign Used,2016,"KES 3,299,999"
Nissan Note,Automatic,1200 CC,Kenyan Used,2016,"KES 1,149,999"
"Audi A6 2.0L TFSI QUATTRO ""C7.5""",Automatic,2000 CC,Foreign Used,2016,"KES 3,749,999"
Subaru Forester,Automatic,2000 CC,Foreign Used,2016,"KES 3,299,999"
Toyota Ractis,Automatic,1500 CC,Kenyan Used,2008,"KES 849,999"
Toyota Harrier,Automatic,2000 CC,Kenyan Used,2014,"KES 2,899,999"
Mercedes Benz C200,Automatic,2000 CC,Kenyan Used,2015,"KES 3,249,999"
Subaru Legacy,Automatic,2500 CC,Kenyan Used,2009,"KES 1,169,999"
Mercedes Benz E250,Automatic,2000 CC,Kenyan Used,2014,"KES 3,099,999"
Nissan XTRAIL,Automatic,2000 CC,Foreign Used,2016,"KES 2,499,999"
Toyota Allion 1.8L,Automatic,1800 CC,Kenyan Used,2007,"KES 749,999"
Daihatsu Mira,Automatic,660 CC,Foreign Used,2016,"KES 890,000"
"Volvo XC60 T5 ""Inscription"" AWD",Automatic,2000 CC,Foreign Used,2018,"KES 5,649,999"
Toyota Hilux D CAB,Automatic,3000 CC,Kenyan Used,2008,"KES 2,049,999"
Ford Ranger 3.2L(Raptor Kitted),Automatic,3200 CC,Foreign Used,2019,"KES 7,799,999"
Landrover Defender 110,Manual,2500 CC,Kenyan Used,2010,"KES 4,199,999"
"Audi Q5 2.0T QUATTRO ""Typ 80A""",Automatic,2000 CC,Foreign Used,2017,"KES 5,349,999"
Toyota Succeed,Automatic,1500 CC,Foreign Used,2016,"KES 1,349,999"
Mazda Demio,Automatic,1300 CC,Foreign Used,2016,"KES 1,349,999"
Audi A6 2.0L TFSI,Automatic,2000 CC,Kenyan Used,2012,"KES 2,049,999"
Peugeot 2008,Automatic,1200 CC,Foreign Used,2017,"KES 1,879,999"
Peugeot 308,Automatic,1200 CC,Foreign Used,2016,"KES 1,849,999"
Honda Fit Hybrid,Automatic,1500 CC,Foreign Used,2016,"KES 1,569,999"
Mitsubishi Fuso F1,Automatic,4000 CC,Kenyan Used,2018,"KES 3,899,999"
Peugeot 208,Automatic,1200 CC,Foreign Used,2017,"KES 1,299,999"
Audi Q5,Automatic,2000 CC,Foreign Used,2016,"KES 4,399,999"
Audi Q7 3.0TDI,Automatic,3000 CC,Kenyan Used,2007,"KES 1,799,999"
Isuzu NQR 5.0L,Manual,5000 CC,Kenyan Used,2020,"KES 3,849,999"
Suzuki Solio,Automatic,1242 CC,Kenyan Used,2011,"KES 619,999"
Volkswagen Passat TSI,Automatic,2000 CC,Foreign Used,2016,"KES 2,499,999"
"Toyota Fielder ""S""",Automatic,1800 CC,Foreign Used,2016,"KES 2,149,999"
Mitsubishi Galant Fortis Sportback  2.0 Ralliart,Automatic,2000 CC,Kenyan Used,2014,"KES 1,449,999"
Mercedes Benz GLC 250 4 MATIC,Automatic,2000 CC,Foreign Used,2016,"KES 5,999,999"
"Audi Q5 2.0T S-LINE QUATTRO ""Typ 8R""",Automatic,2000 CC,Foreign Used,2016,"KES 4,499,999"
Audi A5 2.0T QUATTRO S-Line,Automatic,2000 CC,Foreign Used,2016,"KES 3,649,999"
Volvo XC60 D4/SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 3,849,999"
Toyota Hiace 2.7L,Automatic,2700 CC,Kenyan Used,2012,"KES 1,479,999"
Volvo S60 T3,Automatic,1600 CC,Foreign Used,2017,"KES 2,479,999"
Toyota Vanguard,Automatic,2400 CC,Kenyan Used,2010,"KES 1,629,999"
Nissan Latio,Automatic,1500 CC,Kenyan Used,2014,"KES 869,000"
Landrover Discovery IV/ SUNROOF,Automatic,3000 CC,Foreign Used,2016,"KES 7,199,999"
"Toyota Landcruiser ""ZX""",Automatic,4600 CC,Kenyan Used,2011,"KES 5,849,999"
Audi Q3 2.0L Quattro,Automatic,2000 CC,Foreign Used,2016,"KES 3,799,999"
Toyota Mark X G's,Automatic,2500 CC,Foreign Used,2016,"KES 3,299,999"
Mazda Verisa,Automatic,1500 CC,Kenyan Used,2008,"KES 665,000"
Audi A6 2.0L TFSI,Automatic,2000 CC,Kenyan Used,2012,"KES 2,249,999"
Mercedes Benz GLC 250 4 MATIC /SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 5,999,999"
SUBARU WRX S4,Automatic,2000 CC,Kenyan Used,2014,"KES 1,949,999"
Audi A4 2.0L,Automatic,2000 CC,Kenyan Used,2013,"KES 2,249,999"
Mazda Atenza 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,549,999"
Mazda Atenza 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,549,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2017,"KES 3,249,999"
Subaru Outback 'EyeSight Package 2.5',Automatic,2500 CC,Foreign Used,2016,"KES 3,349,999"
Volvo V60 T3,Automatic,1600 CC,Foreign Used,2018,"KES 2,499,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,849,999"
Mazda Axela 1.5L,Automatic,1500 CC,Foreign Used,2016,"KES 1,949,999"
Nissan DAYZ,Automatic,660 CC,Foreign Used,2016,"KES 819,999"
"Toyota Landcruiser VX 4.5L ""V8"" AT",Automatic,4500 CC,Kenyan Used,2008,"KES 8,199,999"
"Toyota Landcruiser Prado J120 ""1KD""",Automatic,3000 CC,Kenyan Used,2005,"KES 2,349,999"
Lexus RX300,Automatic,3000 CC,Kenyan Used,2003,"KES 950,000"
Mazda CX-5 2.2D,Automatic,2200 CC,Kenyan Used,2014,"KES 1,980,000"
"Audi Q5 2.0T QUATTRO ""Typ 8R""",Automatic,2000 CC,Foreign Used,2016,"KES 4,499,999"
Peugeot 3008 GT-Line,Automatic,1600 CC,Foreign Used,2017,"KES 3,849,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,849,999"
Audi Q5 2.0T S-LINE QUATTRO,Automatic,2000 CC,Foreign Used,2016,"KES 4,499,999"
Mercedes Benz C180,Automatic,1600 CC,Kenyan Used,2017,"KES 3,699,999"
Nissan March,Automatic,1200 CC,Foreign Used,2016,"KES 965,000"
Nissan Note,Automatic,1200 CC,Foreign Used,2016,"KES 1,190,000"
"BMW 535i ""F10""",Automatic,3000 CC,Kenyan Used,2011,"KES 1,949,999"
Nissan March,Automatic,1200 CC,Foreign Used,2015,"KES 865,000"
Toyota Axio,Automatic,1500 CC,Foreign Used,2016,"KES 1,639,999"
Toyota Vitz,Automatic,1300 CC,Foreign Used,2016,"KES 1,259,999"
Toyota Premio,Automatic,1800 CC,Foreign Used,2016,"KES 2,349,999"
Toyota Succeed,Automatic,1500 CC,Foreign Used,2016,"KES 1,269,999"
Toyota Harrier/PANORAMIC SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 3,749,999"
Subaru Forester 2.0 NA,Automatic,2000 CC,Kenyan Used,2011,"KES 1,529,999"
Porsche Cayenne Platinum Edition,Automatic,3600 CC,Kenyan Used,2014,"KES 4,149,999"
Toyota Fielder,Automatic,1500 CC,Kenyan Used,2015,"KES 1,335,000"
Peugeot 308,Automatic,1200 CC,Foreign Used,2016,"KES 1,739,999"
LEXUS IS300h,Automatic,2500 CC,Foreign Used,2017,"KES 3,599,999"
Toyota Passo,Automatic,1000 CC,Foreign Used,2016,"KES 1,149,999"
Mazda Axela,Automatic,1500 CC,Foreign Used,2016,"KES 2,099,999"
Audi SQ5/PANORAMIC SUNROOF,Automatic,3000 CC,Foreign Used,2017,"KES 5,599,999"
Mercedes Benz GLE 350d Coupe,Automatic,3000 CC,Foreign Used,2017,"KES 10,799,999"
Mercedes Benz E250,Automatic,2000 CC,Kenyan Used,2014,"KES 3,299,999"
Lexus RX450H,Automatic,3500 CC,Kenyan Used,2012,"KES 4,499,999"
Daihatsu Move,Automatic,650 CC,Foreign Used,2016,"KES 839,999"
Honda Fit,Automatic,1300 CC,Kenyan Used,2015,"KES 1,449,999"
Subaru Outback EyeSight Package 2.5,Automatic,2500 CC,Foreign Used,2016,"KES 2,999,999"
Ford Ranger,Manual,2500 CC,Kenyan Used,2011,"KES 1,199,999"
Passo Moda,Automatic,1000 CC,Foreign Used,2016,"KES 1,279,999"
Honda Fit Shuttle Hybrid,Automatic,1500 CC,Foreign Used,2016,"KES 1,549,999"
Toyota Sienta,Automatic,1500 CC,Foreign Used,2016,"KES 1,499,999"
Honda Vezel Hybrid,Automatic,1500 CC,Foreign Used,2016,"KES 2,599,999"
"Jeep Grand Cherokee ""LAREDO""",Automatic,3600 CC,Foreign Used,2016,"KES 5,549,999"
Mazda Atenza 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,199,999"
Mazda Atenza 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,099,999"
"Toyota Auris ""Turbo""",Automatic,1200 CC,Foreign Used,2016,"KES 1,899,999"
Toyota Sienta,Automatic,1500 CC,Kenyan Used,2016,"KES 1,250,000"
BMW X3 XDRIVE20D,Automatic,2000 CC,Foreign Used,2016,"KES 4,099,999"
Suzuki Swift,Automatic,1200 CC,Foreign Used,2016,"KES 1,350,000"
Mazda Demio 1.5L,Automatic,1500 CC,Foreign Used,2016,"KES 1,290,000"
Nissan Skyline 200GT,Automatic,2000 CC,Kenyan Used,2015,"KES 1,999,999"
"Toyota Landcruiser V8 ""ZX""",Automatic,4600 CC,Kenyan Used,2011,"KES 6,449,999"
Toyota Noah,Automatic,2000 CC,Foreign Used,2016,"KES 2,399,999"
Mercedes Benz GLA 250 4 MATIC,Automatic,2000 CC,Foreign Used,2016,"KES 3,699,999"
Toyota Passo,Automatic,1200 CC,Foreign Used,2016,"KES 1,149,999"
Volkswagen Golf AllTrack,Automatic,1800 CC,Kenyan Used,2016,"KES 2,249,999"
Toyota Harrier,Automatic,2000 CC,Foreign Used,2017,"KES 3,849,999"
Mercedes Benz C250,Automatic,2000 CC,Foreign Used,2016,"KES 4,599,999"
Toyota Voxy,Automatic,2000 CC,Foreign Used,2016,"KES 2,499,999"
Landrover Defender 110,Automatic,2500 CC,Kenyan Used,2010,"KES 4,299,999"
Toyota Hilux D CAB,Automatic,2400 CC,Foreign Used,2018,"KES 6,199,999"
Mazda Bongo,Automatic,1500 CC,Kenyan Used,2013,"KES 829,999"
Mazda Demio,Automatic,1300 CC,Foreign Used,2016,"KES 1,299,999"
Toyota Harrier/PANORAMIC SUNROOF,Automatic,2000 CC,Foreign Used,2017,"KES 3,949,999"
Daihatsu Move,Automatic,660 CC,Foreign Used,2016,"KES 859,999"
Toyota Allion 2.0L,Automatic,2000 CC,Foreign Used,2016,"KES 2,449,999"
Audi A3,Automatic,1400 CC,Foreign Used,2016,"KES 2,399,999"
Subaru Forester 2.0 NA,Automatic,2000 CC,Kenyan Used,2000,"KES 629,999"
Volkswagen Tiguan,Automatic,1400 CC,Foreign Used,2017,"KES 3,999,999"
Suzuki Ignis Hybrid,Automatic,1200 CC,Foreign Used,2016,"KES 1,349,999"
Hyundai Santa Fe,Automatic,2400 CC,Kenyan Used,2014,"KES 2,849,999"
Subaru Levorg,Automatic,2000 CC,Foreign Used,2016,"KES 2,499,999"
Volkswagen Golf TSI 1.4L,Automatic,1400 CC,Foreign Used,2016,"KES 2,169,999"
Mercedes Benz GLC 250 4 MATIC /SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 6,199,999"
Nissan Note,Automatic,1200 CC,Kenyan Used,2017,"KES 1,199,999"
